,,time,,,text
0,1467969551,Mon Apr 06 23:02:54 PDT 2009,NO_QUERY,Liinaadee,"These three Marines lowered the American flag in #Cuba in 1961. Today, they raised it again:http://ofa.bo/q97H "
0,1467969625,Mon Apr 06 23:02:55 PDT 2009,NO_QUERY,Pathia,@dragoneer Yea   I am working tp hack my server to do the 12player thing for folks
0,1467969654,Mon Apr 06 23:02:56 PDT 2009,NO_QUERY,SER99,Retweet if you believe it's time for action on climate change. #ActOnClimatepic.twitter.com/SUQYTCvC4n
0,1467970550,Mon Apr 06 23:03:10 PDT 2009,NO_QUERY,druck21,President Obama is heading to Alaska—the front lines in the fight against climate change. http://www.snappytv.com/tc/745062 
0,1467970648,Mon Apr 06 23:03:12 PDT 2009,NO_QUERY,Fletcher_Girl,Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper 
0,1467970783,Mon Apr 06 23:03:14 PDT 2009,NO_QUERY,broski12,The uninsured rate is now down to single digits for the first time—thanks to #Obamacare: http://ofa.bo/h9Ig pic.twitter.com/XI0wBEyqZT
0,1467970917,Mon Apr 06 23:03:16 PDT 2009,NO_QUERY,lene,"""What makes America special is our capacity to change."" —President Obamahttp://ofa.bo/h9Ie "
0,1467971318,Mon Apr 06 23:03:23 PDT 2009,NO_QUERY,wiwiwinDra,vacations makes me feel sick! 
0,1467971407,Mon Apr 06 23:03:24 PDT 2009,NO_QUERY,richarizard,Renewable energy is good for the economy. #ActOnClimatepic.twitter.com/ldkt4VIZ6O
0,1467971977,Mon Apr 06 23:03:34 PDT 2009,NO_QUERY,LFTA,DYK: States that embraced #Obamacare and expanded Medicaid are seeing huge drops in uninsured rates.http://ofa.bo/q96H 
0,1467972017,Mon Apr 06 23:03:35 PDT 2009,NO_QUERY,_CheshireKat,"@louie094: shooting!?!! be careful, luisa "
0,1467972262,Mon Apr 06 23:03:39 PDT 2009,NO_QUERY,Smith_Cameron,"""The right to vote is one of the most fundamental rights of any democracy."" —President Obama http://ofa.bo/f9Bk  #VRA50"
0,1467972493,Mon Apr 06 23:03:43 PDT 2009,NO_QUERY,HeidiCortez,"In the weekly address, the President commemorates the 50th Anniversary of the Voting Rights Act: http://ofa.bo/f9Bk  #VRA50"
0,1467972750,Mon Apr 06 23:03:48 PDT 2009,NO_QUERY,rosalie_belle,"I don't want to wake up early tomorrow.  Damn you, work!"
0,1467972931,Mon Apr 06 23:03:50 PDT 2009,NO_QUERY,cmsebest,Cleaner air is safer air. #ActOnClimatepic.twitter.com/tC52FUN8kx
0,1467978564,Mon Apr 06 23:05:28 PDT 2009,NO_QUERY,saltypond,"The economy added 215,000 jobs in July—marking a record-breaking 65 consecutive months of private-sector job growth."
0,1467978585,Mon Apr 06 23:05:29 PDT 2009,NO_QUERY,NahStarSeeYa,@stephenkruiser i had 2 put my dog down today too  someone ran her over
0,1467978803,Mon Apr 06 23:05:32 PDT 2009,NO_QUERY,CacheAdvance,Find out how you can support the Clean Power Plan. Read President Obama's message: http://ofa.bo/j96T  #ActOnClimate
0,1467978846,Mon Apr 06 23:05:33 PDT 2009,NO_QUERY,smeykunz,Stand with state leaders who are fighting to #ActOnClimate with the Clean Power Plan:http://ofa.bo/b53m 
0,1467979094,Mon Apr 06 23:05:38 PDT 2009,NO_QUERY,widyatarina,"@moony394 OHH! OMG. LMAO. I'm crying right now, LOL! KUTNERRRR was the best! "
0,1467979143,Mon Apr 06 23:05:38 PDT 2009,NO_QUERY,dofumon,"""As Americans, we should be proud of this achievement."" —President Obama #IranDeal"
0,1467979291,Mon Apr 06 23:05:41 PDT 2009,NO_QUERY,MeghTW,"""Now we have before us a solution that prevents Iran from obtaining a nuclear weapon without resorting to war."" —President Obama #IranDeal"
0,1467979353,Mon Apr 06 23:05:41 PDT 2009,NO_QUERY,whatevershesaid,56 min till home time and counting! I have a craving to visit the MAC store but they will have closed by the time I get there 
0,1467979479,Mon Apr 06 23:05:44 PDT 2009,NO_QUERY,ROSJewelry,"""I have repeatedly challenged anyone opposed to this deal to put forward a better, plausible alternative."" —President Obama #IranDeal"
0,1467979491,Mon Apr 06 23:05:45 PDT 2009,NO_QUERY,TeresaUlring,"""When we carefully examine the arguments against this deal, none of them stand up to scrutiny.” —President Obama #IranDeal"
0,1467979676,Mon Apr 06 23:05:48 PDT 2009,NO_QUERY,danicag,"@GABBYiSACTiVE brat! You have to rub it in, don't you.... I want a mocha "
0,1467979782,Mon Apr 06 23:05:52 PDT 2009,NO_QUERY,widyatarina,"""How can we in good conscience justify war before we have tested a diplomatic agreement that achieves our objectives?"" —President Obama"
0,1467979881,Mon Apr 06 23:05:51 PDT 2009,NO_QUERY,joshray,“Those who say we can walk away from this deal and maintain sanctions are selling a fantasy.” —President Obama #IranDeal
0,1467980053,Mon Apr 06 23:05:54 PDT 2009,NO_QUERY,xGabii,I so hate homeworks -.- My head hurts so bad 
0,1467980251,Mon Apr 06 23:05:58 PDT 2009,NO_QUERY,_LadyT_,"“More than a decade later, we still live with the consequences of the decision to invade Iraq.” —President Obama #IranDeal"
0,1467980262,Mon Apr 06 23:05:58 PDT 2009,NO_QUERY,ACTinglikeamama,Help President Obama celebrate another great year—wish him a happy birthday: http://ofa.bo/e4vL  #44turns54pic.twitter.com/r8aa6ZgfRe
0,1467980679,Mon Apr 06 23:06:05 PDT 2009,NO_QUERY,Nasef,"well the pc in my living room suffered a fatal partion lost, all my itunes library is gone.. and some docs with pics.... "
0,1467980858,Mon Apr 06 23:06:08 PDT 2009,NO_QUERY,Casey_Szulc,WATCH: We only get one planet—that's why it's so important to #ActOnClimate.http://www.snappytv.com/tc/726190 
0,1467981007,Mon Apr 06 23:06:11 PDT 2009,NO_QUERY,fleurybanery,It's President Obama's birthday. Wish him a happy 54th: http://ofa.bo/i9AA  #44Turns54pic.twitter.com/x0U8OV7bro
0,1467981027,Mon Apr 06 23:06:12 PDT 2009,NO_QUERY,maTERIALfemme,im sooo sad right now  i need a hug
0,1467981326,Mon Apr 06 23:06:17 PDT 2009,NO_QUERY,KatieJonas3000,LIVE: President Obama is speaking about fighting climate change with the Clean Power Plan. http://ofa.bo/b53C  #ActOnClimate
0,1467981408,Mon Apr 06 23:06:18 PDT 2009,NO_QUERY,deannathach,Guess who has a birthday coming up? (Hint: It's #44.) http://ofa.bo/g97f pic.twitter.com/GKsWzH4T0T
0,1467981468,Mon Apr 06 23:06:19 PDT 2009,NO_QUERY,Roses_Are_Red,@ryanmwilson aww that stinks!  *hugs*
0,1467981584,Mon Apr 06 23:06:21 PDT 2009,NO_QUERY,triner,"In the weekly address, President Obama discusses the impact of Medicare and Medicaid on the 50th anniversary: http://ofa.bo/p9Dv "
0,1467981695,Mon Apr 06 23:06:23 PDT 2009,NO_QUERY,giselle88,"To: President Obama
Happy 54th!
From: You

Wish the Commander-in-Chief a happy birthday: http://ofa.bo/p9Dt pic.twitter.com/WTs36BCjkE"
0,1467981897,Mon Apr 06 23:06:27 PDT 2009,NO_QUERY,YoungStew123,Wondering why gamebattles is down 
0,1467982038,Mon Apr 06 23:06:29 PDT 2009,NO_QUERY,The_Book_Thief,Sign @OFA's birthday card for President Obama: http://ofa.bo/q93h  #44Turns54pic.twitter.com/58CrYK8VU5
0,1467982039,Mon Apr 06 23:06:29 PDT 2009,NO_QUERY,TeresaUlring,Help President Obama cap off a great year. Wish him a happy birthday: http://ofa.bo/f99r  #44Turns54pic.twitter.com/fCnSmJTUw1
0,1467982077,Mon Apr 06 23:06:29 PDT 2009,NO_QUERY,mcdoogie,"Spring break is here at last, but no one is here to celebrate "
0,1467982235,Mon Apr 06 23:06:32 PDT 2009,NO_QUERY,Superneej,ICYMI: Some of America's largest businesses are investing in clean energy to cut carbon pollution. http://ofa.bo/g95a  #ActOnClimate
0,1467982281,Mon Apr 06 23:06:33 PDT 2009,NO_QUERY,A_Gael,"Study shows #Obamacare leads to fewer uninsured Americans, better health, and improved access to care:http://ofa.bo/e4ss "
0,1467982442,Mon Apr 06 23:06:36 PDT 2009,NO_QUERY,Flipdesign,"Balamurugan, a longterm member of the team is leaving this month. We'll miss working with him  hope he does well in his next venture"
0,1467982606,Mon Apr 06 23:06:38 PDT 2009,NO_QUERY,shesaywat,American businesses are pledging $140 billion to reduce carbon pollution and #ActOnClimate:http://ofa.bo/q920 
0,1467982607,Mon Apr 06 23:06:39 PDT 2009,NO_QUERY,ValerieFlynt,Great news: Jobless claims just fell to the lowest level in four decades.http://ofa.bo/e4s3 
0,1467982718,Mon Apr 06 23:06:40 PDT 2009,NO_QUERY,alexleebehan,Of course the baby is screaming in the crib the night before my first day back at work.  So I let him cry it out? Boooo
0,1467982795,Mon Apr 06 23:06:42 PDT 2009,NO_QUERY,TiffinyB,"""We still have more to do to make sure that people with disabilities are paid fairly for their labor."" —President Obama #ADA25"
0,1467983247,Mon Apr 06 23:06:50 PDT 2009,NO_QUERY,MichaelPe,"""This is not just about American rights. It's about human rights."" —President Obama #ADA25"
0,1467983249,Mon Apr 06 23:06:50 PDT 2009,NO_QUERY,jennygacy,@stephenkruiser that's horrible  sorryto hear that.
0,1467983568,Mon Apr 06 23:06:55 PDT 2009,NO_QUERY,P_licious,"""We are not just Americans, but citizens of Earth."" —@StationCDRKelly http://ofa.bo/f96E pic.twitter.com/nGPsTVC4Hh"
0,1467983745,Mon Apr 06 23:06:59 PDT 2009,NO_QUERY,itsviolet,"""This deal will make America and the world safer and more secure."" —President Obama on the #IranDealhttp://ofa.bo/c4sd "
0,1467983950,Mon Apr 06 23:07:02 PDT 2009,NO_QUERY,Nessie,"augh, eff sarth  i stole some of MIL's nail polish, its pretty! =o"
0,1467984364,Mon Apr 06 23:07:09 PDT 2009,NO_QUERY,suzi98babe,"""From my family to yours, Eid Mubarak!"" —President Obama"
0,1467984605,Mon Apr 06 23:07:13 PDT 2009,NO_QUERY,idiom,Read how President Obama is laying the groundwork for criminal justice reform:http://ofa.bo/h9Bz 
0,1467984655,Mon Apr 06 23:07:14 PDT 2009,NO_QUERY,dreaaa,@crummyasshole i don't like that they only had him in the first movie  cillian murphy is hot 
0,1467985031,Mon Apr 06 23:07:21 PDT 2009,NO_QUERY,Lydisquidie,"""We cannot ignore the problems that we have, but we can't stop running the race."" —President Obama"
0,1467985114,Mon Apr 06 23:07:22 PDT 2009,NO_QUERY,gladyschock,"""We are not perfect, but we have the capacity to be more perfect—mile after mile, step after step."" —President Obama"
0,1467985153,Mon Apr 06 23:07:23 PDT 2009,NO_QUERY,Drama_Queen101,i just got a text from sarah 
0,1467985155,Mon Apr 06 23:07:26 PDT 2009,NO_QUERY,hoosfoos,"""Justice is making sure that every young person knows that they are special and their lives matter."" —President Obama"
0,1467985166,Mon Apr 06 23:07:23 PDT 2009,NO_QUERY,rick93662,"""Justice is not only the absence of oppression—it is the presence of opportunity."" —President Obama"
0,1467985185,Mon Apr 06 23:07:24 PDT 2009,NO_QUERY,niffyat,"@d_castillo ugh, that's disconcerting "
0,1467985226,Mon Apr 06 23:07:25 PDT 2009,NO_QUERY,Southpaw217,"""For nonviolent drug crimes, we need to lower long mandatory minimum sentences—or get rid of them entirely."" —President Obama"
0,1467985259,Mon Apr 06 23:07:25 PDT 2009,NO_QUERY,ikimb0,"""Don't just tag them as future criminals. Reach out to them as future citizens."" —President Obama"
0,1467985560,Mon Apr 06 23:07:30 PDT 2009,NO_QUERY,arielk,"Just finished a delicious breakfast, my last in Paris  I'll miss milk, europe has the tastiest milk in the world, I don't drink it in US."
0,1467986058,Mon Apr 06 23:07:39 PDT 2009,NO_QUERY,robkellas,"""We recognize that every child deserves opportunity. Not just some. Not just our own."" —President Obama"
0,1467986061,Mon Apr 06 23:07:39 PDT 2009,NO_QUERY,harmonicait,"""One study found that for every dollar we invest in Pre-K, we save at least twice that in reduced crime."" —President Obama"
0,1467986157,Mon Apr 06 23:07:40 PDT 2009,NO_QUERY,UNCMN,Also I shouldve Bern asleep an hour ago 
0,1467986284,Mon Apr 06 23:07:43 PDT 2009,NO_QUERY,Christiansegall,"""Mass incarceration makes our country worse off—and we need to do something about it."" —President Obama"
0,1467986323,Mon Apr 06 23:07:43 PDT 2009,NO_QUERY,beeryce,"""Our criminal justice system isn't as smart as it should be."" —President Obama"
0,1467986374,Mon Apr 06 23:07:46 PDT 2009,NO_QUERY,yo_its_shannon,I want to be back in LA 
0,1467986559,Mon Apr 06 23:07:47 PDT 2009,NO_QUERY,The_B_Ho_Show,"""African Americans are more likely to be arrested. They are more likely to be sentenced to more time for the same crime."" —President Obama"
0,1467986889,Mon Apr 06 23:07:54 PDT 2009,NO_QUERY,BrianG2k,"""A growing body of research shows that people of color are more likely to be frisked, stopped, questioned, detained."" —President Obama"
0,1467986976,Mon Apr 06 23:07:55 PDT 2009,NO_QUERY,zerhynn,@georgeruiz Unfortunately one of those moments wasn't a giant squid monster. 
0,1467987098,Mon Apr 06 23:07:57 PDT 2009,NO_QUERY,mynameissasha,"""For $80 billion we could double the salary of every high school teacher in America."" —President Obama"
0,1467987619,Mon Apr 06 23:08:06 PDT 2009,NO_QUERY,wildbill,"""Every year, we spend $80 billion to keep those folks incarcerated."" —President Obama"
0,1467987712,Mon Apr 06 23:08:07 PDT 2009,NO_QUERY,aishaisha,"Change of plans, we ordered Macs instead. Time to hit the books! "
0,1467987736,Mon Apr 06 23:08:11 PDT 2009,NO_QUERY,roboppy,"""Over the last few decades, we've locked up more and more nonviolent drug offenders for longer than ever before."" —President Obama"
0,1467987971,Mon Apr 06 23:08:12 PDT 2009,NO_QUERY,txcranberry,"""The United States is home to 5 percent of the world's population, but 25 percent of the world's prisoners."" —President Obama"
0,1467988366,Mon Apr 06 23:08:18 PDT 2009,NO_QUERY,alanzeyes,"@tim_grainger nah, I haven't received my stimulus yet "
0,1467988612,Mon Apr 06 23:08:23 PDT 2009,NO_QUERY,jackdanielzz,"""There is a long history of inequity in the criminal justice system in America."" —President Obama"
0,1467988885,Mon Apr 06 23:08:27 PDT 2009,NO_QUERY,Linda8286,"""Health care is not a privilege for the few, but a right for all of us."" —President Obama"
0,1467989188,Mon Apr 06 23:08:33 PDT 2009,NO_QUERY,littlefoxy,"@stephenkruiser I'm so sorry to hear that.  It's always sad when we lose those close to us, as we loved them."
0,1467989855,Mon Apr 06 23:08:45 PDT 2009,NO_QUERY,ep0pe86,Congratulations to @NASANewHorizons on completing a three-billion-mile journey. #PlutoFlybypic.twitter.com/cRaz9aSe7K
0,1467990115,Mon Apr 06 23:08:50 PDT 2009,NO_QUERY,whiskey_kitten,"""Too often, where people live determines what opportunities they have in life."" —President Obamahttp://ofa.bo/j8vq "
0,1467990374,Mon Apr 06 23:08:55 PDT 2009,NO_QUERY,SammyBooker,@josephheustess ...well there was this really cool part where... i wont spoil it 
0,1467990530,Mon Apr 06 23:08:57 PDT 2009,NO_QUERY,patrogersisgod,"Thanks to #Obamacare, women are saving more than a billion dollars in out-of-pocket contraceptive costs.http://ofa.bo/r8vy "
0,1467990628,Mon Apr 06 23:08:59 PDT 2009,NO_QUERY,joehnlein,"""You inspired a whole new generation of young women."" —President Obama to the @ussoccer_wnt #SheBelieveshttps://amp.twimg.com/v/fc2e88af-6d97-407f-b85e-df30920d7bdb …"
0,1467992207,Mon Apr 06 23:09:26 PDT 2009,NO_QUERY,Huddy1124,I hate converting movies just to put em on my itouch 
0,1467992251,Mon Apr 06 23:09:27 PDT 2009,NO_QUERY,peaceandlove7,"""From my family to yours, have a safe and happy Fourth of July."" —President Obamahttp://ofa.bo/p8s0 "
0,1467992351,Mon Apr 06 23:09:29 PDT 2009,NO_QUERY,angelistic,Happy Fourth of July.pic.twitter.com/NrN0dpCNIr
0,1467992521,Mon Apr 06 23:09:32 PDT 2009,NO_QUERY,miketownsend,one less follower tonight 
0,1467992592,Mon Apr 06 23:09:33 PDT 2009,NO_QUERY,koenn,"""If we're walking down that road together, we're going to get there faster."" —President Obama"
0,1467992696,Mon Apr 06 23:09:35 PDT 2009,NO_QUERY,pop_corn_,"""The last seven years—shoot, the last seven days—should remind us there's nothing America cannot do."" —President Obama"
0,1467992866,Mon Apr 06 23:09:38 PDT 2009,NO_QUERY,TheBoss63,@Wyldceltic1 He has Karate tournament in 8 weeks  
0,1467992993,Mon Apr 06 23:09:40 PDT 2009,NO_QUERY,mf1077,"""In America, a hard day's work deserves a fair day's pay."" —President Obama"
0,1467993509,Mon Apr 06 23:09:49 PDT 2009,NO_QUERY,tgoldmann8,"""This is an issue of basic fairness: If you work longer and you work harder, you should get paid for it."" —President Obama #FixOvertime"
0,1467993608,Mon Apr 06 23:09:51 PDT 2009,NO_QUERY,mscproductions,Can't sleep again 
0,1467993829,Mon Apr 06 23:09:55 PDT 2009,NO_QUERY,jmbirney,"""Folks forget sometimes—unions are what helped bring about the 40-hour work week."" —President Obama"
0,1467993866,Mon Apr 06 23:09:56 PDT 2009,NO_QUERY,amanu,"""We need to boost the minimum wage. Give America a raise."" —President Obama #RaiseTheWage"
0,1467994306,Mon Apr 06 23:10:03 PDT 2009,NO_QUERY,katiehufford,im so tired of work...i need a life.... 
0,1467994316,Mon Apr 06 23:10:04 PDT 2009,NO_QUERY,kelseyblondie,"""We've been talking about the middle class since before it was cool."" —President Obama"
0,1467994419,Mon Apr 06 23:10:05 PDT 2009,NO_QUERY,caityisawinner,"""Today our high school graduation rate is at an all-time high."" —President Obama"
0,1467994519,Mon Apr 06 23:10:06 PDT 2009,NO_QUERY,cartrouble,Superneej: Morning! Bah Car won't start.. waiting for the ANWB.... 
0,1467995216,Mon Apr 06 23:10:17 PDT 2009,NO_QUERY,Reynaga12345,"""We've got to make folks feel like their hard work is getting them somewhere."" —President Obama #FixOvertime"
0,1467995217,Mon Apr 06 23:10:17 PDT 2009,NO_QUERY,ChrisVanPatten,"""12.8 million new jobs, and that's good—but we've got more work to do."" —President Obama"
0,1467995433,Mon Apr 06 23:10:21 PDT 2009,NO_QUERY,PamsLove,@deepbluesealove My Mom &amp; Dad both get up around 6...too early for me 
0,1467995609,Mon Apr 06 23:10:24 PDT 2009,NO_QUERY,stefanie_husen,"""The freedom to marry who you love—that's now open to all of us. That's a good thing."" —President Obama #LoveWins"
0,1467995759,Mon Apr 06 23:10:27 PDT 2009,NO_QUERY,lawschoolninja,"""It's been a remarkable few weeks in America."" —President Obama"
0,1467996032,Mon Apr 06 23:10:32 PDT 2009,NO_QUERY,BkBap,"Funny how the little things make me homesick, criminals breakn n2 a brownstone on LawNOrd CI made me misty "
0,1467996096,Mon Apr 06 23:10:33 PDT 2009,NO_QUERY,Beatmixology,"In the past two years, the U.S. economy has created 5.6 million jobs—the strongest two-year job growth since 2000:http://ofa.bo/s8he "
